Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_clay,player_1_match_win_percent_clay,player_0_games_win_percent_clay,player_1_games_win_percent_clay,player_0_5_set_match_win_percent_clay,player_1_5_set_match_win_percent_clay,player_0_close_sets_percent_clay,player_1_close_sets_percent_clay,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_clay_60,player_1_match_win_percent_clay_60,player_0_games_win_percent_clay_60,player_1_games_win_percent_clay_60,player_0_5_set_match_win_percent_clay_60,player_1_5_set_match_win_percent_clay_60,player_0_close_sets_percent_clay_60,player_1_close_sets_percent_clay_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_clay_hh,player_1_match_win_percent_clay_hh,player_0_games_win_percent_clay_hh,player_1_games_win_percent_clay_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_clay,diff_games_win_percent_clay,diff_5_set_match_win_percent_clay,diff_close_sets_percent_clay,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_clay_60,diff_games_win_percent_clay_60,diff_5_set_match_win_percent_clay_60,diff_close_sets_percent_clay_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_clay_hh,diff_games_win_percent_clay_hh
French Open,2013/05/28,Clay,1st Round,Kohlschreiber P.,19.0,1.18,Vesely J.,127.0,4.5,0,0.5665859564164649,0.0,0.5160335941973659,0.0,0.5616438356164384,0.0,0.5234657039711191,0.0,0.5511811023622047,0.0,0.5061889250814332,0.0,0.5,0.0,0.4915254237288136,0.0,0.6206896551724138,0.0,0.5211356466876972,0.0,0.6923076923076923,0.0,0.565,0.0,0.6666666666666666,0.0,0.5258964143426295,0.0,0.5,0.0,0.6063829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5665859564164649,0.5160335941973659,0.5616438356164384,0.5234657039711191,0.5511811023622047,0.5061889250814332,0.5,0.4915254237288136,0.6206896551724138,0.5211356466876972,0.6923076923076923,0.565,0.6666666666666666,0.5258964143426295,0.5,0.6063829787234043,0.0,0.0,0.0,0.0
French Open,2013/05/28,Clay,1st Round,Wawrinka S.,10.0,1.06,De Bakker T.,95.0,10.0,0,0.6113861386138614,0.4025974025974026,0.5280951054146931,0.4792079207920792,0.651685393258427,0.38461538461538464,0.5553956834532374,0.47470817120622566,0.6666666666666666,0.5,0.5411377527033381,0.4727272727272727,0.64,0.5,0.575812274368231,0.4375,0.6964285714285714,0.0,0.5504229017566689,0.38636363636363635,0.7,0.0,0.6436170212765957,0.16666666666666666,0.7380952380952381,0.0,0.5726744186046512,0.0,0.75,0.0,0.6343283582089553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20878873601645875,0.04888718462261388,0.26707000864304237,0.08068751224701176,0.16666666666666663,0.06841047997606536,0.14,0.13831227436823101,0.6964285714285714,0.1640592653930325,0.7,0.4769503546099291,0.7380952380952381,0.5726744186046512,0.75,0.6343283582089553,0.0,0.0,0.0,0.0
French Open,2013/05/28,Clay,1st Round,Djokovic N.,1.0,1.002,Goffin D.,58.0,29.0,0,0.8083182640144665,0.42857142857142855,0.5847852584785258,0.4788169464428457,0.8490566037735849,0.5555555555555556,0.6100151745068285,0.42424242424242425,0.8074074074074075,0.38461538461538464,0.588058805880588,0.48677248677248675,0.8235294117647058,0.75,0.6004228329809725,0.48936170212765956,0.8831168831168831,0.4166666666666667,0.6195935383011986,0.4749733759318424,0.88,0.5,0.6441281138790036,0.41935483870967744,0.7931034482758621,0.38461538461538464,0.5826558265582655,0.48677248677248675,0.8571428571428571,0.75,0.6237623762376238,0.48936170212765956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37974683544303794,0.10596831203568008,0.29350104821802936,0.18577275026440426,0.4227920227920228,0.10128631910810126,0.07352941176470584,0.11106113085331298,0.4664502164502164,0.14462016236935615,0.38,0.22477327516932616,0.40848806366047746,0.09588333978577879,0.1071428571428571,0.1344006741099642,0.0,0.0,0.0,0.0
French Open,2013/05/28,Clay,1st Round,Verdasco F.,53.0,1.12,Gicquel M.,126.0,6.0,0,0.5983935742971888,0.45698924731182794,0.5281108861548045,0.4915657439446367,0.6666666666666666,0.38235294117647056,0.5477031802120141,0.4424920127795527,0.634020618556701,0.4642857142857143,0.5323257766582704,0.4837037037037037,0.6538461538461539,0.4,0.556782334384858,0.39893617021276595,0.48717948717948717,0.0,0.4995260663507109,0.38095238095238093,0.6363636363636364,0.0,0.48201438848920863,0.3333333333333333,0.5555555555555556,0.0,0.5045045045045045,0.29411764705882354,0.6666666666666666,0.0,0.5057471264367817,0.0,0.0,1.0,0.43478260869565216,0.5652173913043478,0.0,1.0,0.43478260869565216,0.5652173913043478,0.14140432698536082,0.0365451422101678,0.28431372549019607,0.10521116743246145,0.1697349042709867,0.04862207295456672,0.25384615384615383,0.15784616417209207,0.48717948717948717,0.11857368539832996,0.6363636363636364,0.14868105515587532,0.5555555555555556,0.21038685744568092,0.6666666666666666,0.5057471264367817,-1.0,-0.13043478260869562,-1.0,-0.13043478260869562
French Open,2013/05/29,Clay,1st Round,Tipsarevic J.,12.0,1.18,Mahut N.,173.0,4.5,0,0.5616438356164384,0.4421052631578947,0.5142069550466497,0.4920039486673248,0.6268656716417911,0.4117647058823529,0.5183075671277462,0.4827586206896552,0.4936708860759494,0.3333333333333333,0.49036511156186613,0.4700854700854701,0.5882352941176471,0.3333333333333333,0.44280442804428044,0.41975308641975306,0.6190476190476191,0.4444444444444444,0.5222968845448992,0.496309963099631,0.7857142857142857,0.4,0.5299539170506913,0.578125,0.6206896551724138,0.6666666666666666,0.5146443514644351,0.5213675213675214,0.75,0.6666666666666666,0.5263157894736842,0.5333333333333333,0.0,1.0,0.34782608695652173,0.6521739130434783,0.0,1.0,0.34782608695652173,0.6521739130434783,0.11953857245854366,0.02220300637932493,0.21510096575943816,0.03554894643809098,0.16033755274261607,0.02027964147639605,0.25490196078431376,0.023051341624527377,0.17460317460317465,0.025986921445268207,0.3857142857142857,-0.04817108294930872,-0.04597701149425282,-0.006723169903086301,0.08333333333333337,-0.007017543859649145,-1.0,-0.30434782608695654,-1.0,-0.30434782608695654
French Open,2013/05/29,Clay,1st Round,Kubot L.,107.0,1.33,Teixeira M.,284.0,3.25,0,0.4125,0.25,0.48282535074987903,0.4609375,0.5,0.5,0.46455223880597013,0.4375,0.4492753623188406,0.5,0.4818713450292398,0.4657534246575342,0.5,0.5,0.452914798206278,0.5,0.38235294117647056,0.0,0.48072562358276644,0.4444444444444444,0.3333333333333333,0.0,0.43859649122807015,0.3333333333333333,0.4117647058823529,0.0,0.49033816425120774,0.0,0.6666666666666666,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16249999999999998,0.021887850749879034,0.0,0.02705223880597013,-0.050724637681159424,0.016117920371705563,0.0,-0.047085201793722,0.38235294117647056,0.03628117913832202,0.3333333333333333,0.10526315789473684,0.4117647058823529,0.49033816425120774,0.6666666666666666,0.47368421052631576,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,1st Round,Paire B.,26.0,1.18,Baghdatis M.,39.0,4.5,0,0.4807692307692308,0.5771276595744681,0.4929210134128167,0.5198090207232832,0.375,0.6164383561643836,0.502906976744186,0.5400313971742543,0.5111111111111111,0.42105263157894735,0.49318568994889267,0.4897260273972603,0.25,0.4666666666666667,0.5384615384615384,0.43781094527363185,0.5166666666666667,0.5,0.5036740146960588,0.5032618825722274,0.42857142857142855,0.5714285714285714,0.5257731958762887,0.5373134328358209,0.5757575757575758,0.2727272727272727,0.5060386473429952,0.45384615384615384,0.5,0.5,0.5436893203883495,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09635842880523732,-0.026888007310466477,-0.24143835616438358,-0.03712442043006825,0.09005847953216373,0.003459662551632381,-0.21666666666666667,0.10065059318790659,0.01666666666666672,0.0004121321238313991,-0.14285714285714285,-0.011540236959532213,0.3030303030303031,0.05219249349684135,0.0,0.1653109420099711,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,1st Round,Zeballos H.,46.0,1.44,Pospisil V.,103.0,2.62,0,0.39325842696629215,0.2692307692307692,0.47297297297297297,0.46449704142011833,0.2727272727272727,0.25,0.46366782006920415,0.43023255813953487,0.43137254901960786,0.0,0.4852589641434263,0.38235294117647056,0.5,0.0,0.5093167701863354,0.2,0.34615384615384615,0.26666666666666666,0.46645367412140576,0.4637305699481865,0.0,0.0,0.43902439024390244,0.44680851063829785,0.42857142857142855,0.0,0.4914933837429111,0.38235294117647056,0.5,0.0,0.5074626865671642,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12402765773552293,0.008475931552854643,0.022727272727272707,0.03343526192966928,0.43137254901960786,0.10290602296695572,0.5,0.30931677018633535,0.07948717948717948,0.0027231041732192485,0.0,-0.007784120394395411,0.42857142857142855,0.10914044256644057,0.5,0.3074626865671642,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Cilic M.,11.0,1.07,Kyrgios N.,262.0,9.0,0,0.6264044943820225,0.0,0.5322883320454797,0.5384615384615384,0.6714285714285714,0.0,0.5504966887417219,0.6,0.59,0.0,0.5303983228511531,0.5384615384615384,0.625,0.0,0.5301204819277109,0.6,0.6984126984126984,0.0,0.5471349353049908,0.5384615384615384,0.7333333333333333,0.0,0.5570776255707762,0.6,0.6551724137931034,0.0,0.5466034755134281,0.5384615384615384,0.75,0.0,0.5368421052631579,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264044943820225,-0.006173206416058785,0.6714285714285714,-0.049503311258278115,0.59,-0.008063215610385366,0.625,-0.06987951807228909,0.6984126984126984,0.008673396843452363,0.7333333333333333,-0.04292237442922375,0.6551724137931034,0.008141937051889703,0.75,-0.06315789473684208,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Ferrer D.,5.0,1.04,Montanes A.,47.0,13.0,0,0.7028380634390651,0.4820359281437126,0.5592136916626572,0.4881792301027355,0.7317073170731707,0.37735849056603776,0.566813509544787,0.44494584837545126,0.7448559670781894,0.5536480686695279,0.5742935278030994,0.5092677555514773,0.7575757575757576,0.5789473684210527,0.5773584905660377,0.4843962008141113,0.813953488372093,0.46153846153846156,0.5802526906878802,0.4765751211631664,0.8260869565217391,0.25,0.5888157894736842,0.38372093023255816,0.7727272727272727,0.53125,0.5755467196819085,0.4868238557558946,0.8571428571428571,0.5,0.589041095890411,0.4,1.0,0.0,0.8275862068965517,0.1724137931034483,1.0,0.0,0.8275862068965517,0.1724137931034483,0.22080213529535248,0.07103446155992171,0.35434882650713295,0.12186766116933578,0.19120789840866148,0.0650257722516221,0.17862838915470491,0.09296228975192644,0.35241502683363146,0.1036775695247138,0.5760869565217391,0.20509485924112603,0.2414772727272727,0.08872286392601392,0.3571428571428571,0.18904109589041096,1.0,0.6551724137931034,1.0,0.6551724137931034
French Open,2013/05/29,Clay,2nd Round,Gimeno-Traver D.,49.0,2.1,Troicki V.,57.0,1.66,1,0.35064935064935066,0.5236363636363637,0.4619450317124736,0.5026761819803747,0.2608695652173913,0.5365853658536586,0.4074803149606299,0.49173098125689085,0.38461538461538464,0.4927536231884058,0.47406513872135103,0.498849252013809,0.2857142857142857,0.6153846153846154,0.4447852760736196,0.48497854077253216,0.46875,0.4583333333333333,0.49014778325123154,0.48357963875205257,0.5,0.5,0.49038461538461536,0.475,0.4166666666666667,0.52,0.4735099337748344,0.5,0.5,0.6666666666666666,0.4473684210526316,0.49382716049382713,0.0,1.0,0.4090909090909091,0.5909090909090909,0.0,1.0,0.4090909090909091,0.5909090909090909,-0.17298701298701302,-0.040731150267901084,-0.27571580063626727,-0.08425066629626093,-0.10813823857302118,-0.024784113292457943,-0.3296703296703297,-0.040193264698912545,0.010416666666666685,0.006568144499178974,0.0,0.015384615384615385,-0.10333333333333333,-0.026490066225165587,-0.16666666666666663,-0.04645873944119555,-1.0,-0.18181818181818182,-1.0,-0.18181818181818182
French Open,2013/05/29,Clay,2nd Round,Lopez F.,43.0,1.36,Sousa J.,119.0,3.0,0,0.4987593052109181,0.3157894736842105,0.49484344513611445,0.45785876993166286,0.5540540540540541,0.5,0.501105379513633,0.36923076923076925,0.47572815533980584,0.35714285714285715,0.48617062719127385,0.47904191616766467,0.2,0.5,0.46504559270516715,0.43478260869565216,0.5128205128205128,0.2727272727272727,0.4976258309591643,0.448,0.5714285714285714,0.6666666666666666,0.5267175572519084,0.358974358974359,0.47058823529411764,0.36363636363636365,0.5,0.48028673835125446,0.0,0.5,0.5471698113207547,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829698315267076,0.03698467520445159,0.05405405405405406,0.13187461028286374,0.11858529819694869,0.00712871102360918,-0.3,0.030262984009514993,0.24009324009324007,0.049625830959164285,-0.09523809523809523,0.1677431982775494,0.106951871657754,0.01971326164874554,-0.5,0.08771035186129522,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Anderson K.,25.0,1.08,Donskoy E.,82.0,8.0,0,0.5458937198067633,0.23076923076923078,0.5127541589648799,0.4508320726172466,0.4666666666666667,0.75,0.5359765051395007,0.38372093023255816,0.5116279069767442,0.125,0.510936132983377,0.4479638009049774,0.5714285714285714,0.0,0.5104895104895105,0.4230769230769231,0.5833333333333334,0.29411764705882354,0.5203562340966921,0.4725274725274725,0.5555555555555556,0.75,0.5454545454545454,0.4406779661016949,0.6153846153846154,0.16666666666666666,0.527736131934033,0.45569620253164556,0.75,0.0,0.5348837209302325,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151244890375325,0.06192208634763324,-0.2833333333333333,0.15225557490694253,0.3866279069767442,0.06297233207839964,0.5714285714285714,0.08741258741258745,0.28921568627450983,0.04782876156921956,-0.19444444444444442,0.10477657935285051,0.4487179487179488,0.07203992940238746,0.75,0.1348837209302325,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Tsonga J.W.,8.0,1.12,Nieminen J.,38.0,6.0,0,0.6867816091954023,0.5402843601895735,0.5414026420363012,0.5105351482379266,0.7613636363636364,0.5333333333333333,0.5852459016393443,0.51010101010101,0.6271186440677966,0.5175438596491229,0.535229476405947,0.5003556187766715,0.7647058823529411,0.5,0.5545023696682464,0.48633879781420764,0.6716417910447762,0.509090909090909,0.5437430786267996,0.49486803519061584,0.7777777777777778,0.42857142857142855,0.5822784810126582,0.441340782122905,0.6521739130434783,0.5,0.5380794701986755,0.49029126213592233,0.8333333333333334,0.5,0.5679012345679012,0.47368421052631576,0.6,0.4,0.4921875,0.5078125,0.6,0.4,0.4921875,0.5078125,0.14649724900582883,0.030867493798374612,0.22803030303030303,0.07514489153833426,0.10957478441867374,0.03487385762927553,0.2647058823529411,0.06816357185403876,0.16255088195386713,0.04887504343618376,0.34920634920634924,0.14093769888975322,0.15217391304347827,0.04778820806275319,0.33333333333333337,0.09421702404158544,0.19999999999999996,-0.015625,0.19999999999999996,-0.015625
French Open,2013/05/29,Clay,2nd Round,Seppi A.,22.0,1.36,Kavcic B.,104.0,3.0,0,0.48635235732009924,0.3333333333333333,0.49426414354348464,0.45979492714517,0.41818181818181815,0.3684210526315789,0.49128127369219105,0.38188976377952755,0.5512820512820513,0.35294117647058826,0.5064866296002118,0.4576923076923077,0.4666666666666667,0.5,0.5140562248995983,0.3508771929824561,0.5283018867924528,0.34782608695652173,0.5042075736325385,0.4726962457337884,0.6,0.42857142857142855,0.5195530726256983,0.40963855421686746,0.6071428571428571,0.35714285714285715,0.5130208333333334,0.45819397993311034,0.8,0.6666666666666666,0.5531914893617021,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15301902398676592,0.03446921639831463,0.04976076555023923,0.1093915099126635,0.19834087481146306,0.04879432190790417,-0.033333333333333326,0.16317903191714223,0.1804757998359311,0.03151132789875016,0.17142857142857143,0.10991451840883082,0.24999999999999994,0.05482685340022303,0.13333333333333341,0.17819148936170215,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Robredo T.,34.0,1.25,Sijsling I.,62.0,3.75,0,0.6227272727272727,0.42,0.527393469839513,0.4794069192751236,0.6588235294117647,0.3333333333333333,0.5241610738255034,0.42592592592592593,0.7076923076923077,0.4,0.5483028720626631,0.5,0.7307692307692307,0.5,0.5525902668759811,0.5,0.5476190476190477,0.45714285714285713,0.5072164948453608,0.48581997533908755,0.5,0.5,0.4701492537313433,0.415929203539823,0.6785714285714286,0.5,0.5387096774193548,0.5260663507109005,0.0,0.5,0.5232558139534884,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027272727272727,0.047986550564389385,0.3254901960784314,0.09823514789957744,0.3076923076923077,0.04830287206266315,0.23076923076923073,0.05259026687598112,0.09047619047619054,0.02139651950627325,0.0,0.05422005019152032,0.1785714285714286,0.012643326708454361,-0.5,-0.04817275747508298,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Simon G.,18.0,1.08,Cuevas P.,762.0,8.0,0,0.6080178173719376,0.48717948717948717,0.5199893626451556,0.48576576576576574,0.6176470588235294,0.3076923076923077,0.5232636547538773,0.4350132625994695,0.6298701298701299,0.5063291139240507,0.5219750406945198,0.49334073251942284,0.5625,0.3333333333333333,0.5141700404858299,0.4444444444444444,0.5964912280701754,0.5,0.50708024275118,0.4788732394366197,0.6363636363636364,0.0,0.5077720207253886,0.625,0.6944444444444444,0.0,0.5369127516778524,0.52,0.75,0.0,0.5689655172413793,0.8,1.0,0.0,0.64,0.36,1.0,0.0,0.64,0.36,0.12083833019245044,0.03422359687938986,0.30995475113122173,0.08825039215440778,0.12354101594607925,0.02863430817509699,0.22916666666666669,0.0697255960413855,0.0964912280701754,0.02820700331456033,0.6363636363636364,-0.11722797927461137,0.6944444444444444,0.016912751677852333,0.75,-0.2310344827586207,1.0,0.28,1.0,0.28
French Open,2013/05/29,Clay,2nd Round,Raonic M.,16.0,1.28,Llodra M.,55.0,3.5,0,0.65,0.49606299212598426,0.5328154299491026,0.4968073508799252,0.6666666666666666,0.4489795918367347,0.594017094017094,0.48255813953488375,0.5882352941176471,0.35,0.5320366132723112,0.4534220532319392,0.6,0.4666666666666667,0.5625,0.36666666666666664,0.6379310344827587,0.5454545454545454,0.5358275206087508,0.5100182149362478,0.6923076923076923,0.2,0.595,0.5,0.5909090909090909,0.3333333333333333,0.542907180385289,0.4772727272727273,0.75,0.6666666666666666,0.5945945945945946,0.4166666666666667,1.0,0.0,0.5666666666666667,0.43333333333333335,1.0,0.0,0.5666666666666667,0.43333333333333335,0.15393700787401576,0.03600807906917736,0.21768707482993194,0.11145895448221027,0.2382352941176471,0.07861456004037204,0.1333333333333333,0.19583333333333336,0.09247648902821326,0.025809305672503058,0.4923076923076923,0.09499999999999997,0.2575757575757576,0.06563445311256166,0.08333333333333337,0.17792792792792794,1.0,0.1333333333333333,1.0,0.1333333333333333
French Open,2013/05/29,Clay,2nd Round,Chardy J.,27.0,1.3,Bautista R.,68.0,3.4,0,0.4778761061946903,0.4117647058823529,0.49288600035130864,0.483451536643026,0.5121951219512195,0.5,0.475,0.45454545454545453,0.5408163265306123,0.375,0.508301404853129,0.5046728971962616,0.6,0.0,0.5061728395061729,0.5384615384615384,0.52,0.5,0.5069337442218799,0.5067064083457526,0.6363636363636364,0.6666666666666666,0.5058139534883721,0.5238095238095238,0.5416666666666666,0.375,0.5143338954468802,0.5046728971962616,0.6666666666666666,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06611140031233737,0.009434463708282659,0.012195121951219523,0.020454545454545447,0.1658163265306123,0.003628507656867397,0.6,-0.03228869895536557,0.020000000000000018,0.0002273358761272215,-0.030303030303030276,-0.017995570321151733,0.16666666666666663,0.009660998250618613,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Benneteau J.,32.0,1.33,Kamke T.,72.0,3.25,0,0.4861878453038674,0.38144329896907214,0.49226441631504925,0.47610697062691804,0.5,0.4,0.4842454394693201,0.40483383685800606,0.425,0.39285714285714285,0.48331047096479196,0.47479674796747967,0.5555555555555556,0.5,0.4891304347826087,0.3541666666666667,0.5,0.4375,0.506578947368421,0.479108635097493,0.6666666666666666,0.5,0.5287356321839081,0.38461538461538464,0.5,0.4,0.502906976744186,0.4691358024691358,0.75,0.5,0.5227272727272727,0.3469387755102041,1.0,0.0,0.7058823529411765,0.29411764705882354,1.0,0.0,0.7058823529411765,0.29411764705882354,0.10474454633479524,0.01615744568813121,0.09999999999999998,0.07941160261131402,0.03214285714285714,0.00851372299731229,0.05555555555555558,0.13496376811594202,0.0625,0.027470312270928,0.16666666666666663,0.14412024756852343,0.09999999999999998,0.033771174275050275,0.25,0.17578849721706863,1.0,0.411764705882353,1.0,0.411764705882353
French Open,2013/05/29,Clay,2nd Round,Gulbis E.,40.0,1.66,Monfils G.,81.0,2.1,1,0.48770491803278687,0.6282722513089005,0.502502017756255,0.5219575922017887,0.4473684210526316,0.6794871794871795,0.49133663366336633,0.543010752688172,0.4927536231884058,0.625,0.5112262521588946,0.5257591265779598,0.5833333333333334,0.7407407407407407,0.4805194805194805,0.541025641025641,0.6341463414634146,0.6,0.5349716446124764,0.5131868131868131,0.6,0.75,0.5639097744360902,0.5486725663716814,0.5454545454545454,0.5882352941176471,0.5229357798165137,0.5121951219512195,0.5,0.0,0.5285714285714286,0.5660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14056733327611365,-0.019455574445533697,-0.23211875843454793,-0.051674119024805676,-0.13224637681159418,-0.014532874419065145,-0.15740740740740733,-0.06050616050616048,0.034146341463414664,0.02178483142566323,-0.15000000000000002,0.01523720806440887,-0.042780748663101664,0.010740657865294212,0.5,-0.03746630727762801,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Almagro N.,13.0,1.16,Roger-Vasselin E.,65.0,5.0,0,0.6196581196581197,0.3867924528301887,0.5296244555838606,0.4844133099824869,0.6024096385542169,0.3181818181818182,0.5738853503184713,0.48066298342541436,0.6931034482758621,0.4117647058823529,0.5503785672684915,0.4909090909090909,0.6923076923076923,0.5,0.579175704989154,0.4745762711864407,0.6666666666666666,0.4634146341463415,0.5445769449176604,0.5008291873963516,0.75,0.3333333333333333,0.6173913043478261,0.5925925925925926,0.7058823529411765,0.47368421052631576,0.558974358974359,0.5096525096525096,0.8333333333333334,0.6666666666666666,0.5696969696969697,0.5396825396825397,1.0,0.0,0.5625,0.4375,1.0,0.0,0.5625,0.4375,0.23286566682793097,0.04521114560137374,0.28422782037239874,0.09322236689305696,0.2813387423935092,0.05946947635940064,0.1923076923076923,0.10459943380271336,0.20325203252032514,0.04374775752130877,0.4166666666666667,0.024798711755233516,0.23219814241486075,0.049321849321849354,0.16666666666666674,0.03001443001443005,1.0,0.125,1.0,0.125
French Open,2013/05/29,Clay,2nd Round,Querrey S.,20.0,1.44,Hajek J.,87.0,2.62,0,0.5625,0.28,0.5128724672228844,0.4260011607661056,0.5,0.3333333333333333,0.5454545454545454,0.3254901960784314,0.3695652173913043,0.4,0.4803843074459568,0.45806451612903226,0.25,0.6,0.4805194805194805,0.3652173913043478,0.640625,0.35,0.5212014134275619,0.46170212765957447,0.6666666666666666,0.3333333333333333,0.5666666666666667,0.3939393939393939,0.36363636363636365,0.5454545454545454,0.48951048951048953,0.5182186234817814,0.5,0.0,0.5405405405405406,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825,0.08687130645677876,0.16666666666666669,0.21996434937611403,-0.0304347826086957,0.02231979131692452,-0.35,0.11530208921513269,0.290625,0.05949928576798741,0.3333333333333333,0.17272727272727273,-0.18181818181818177,-0.02870813397129185,0.5,0.05482625482625486,0.0,0.0,0.0,0.0
French Open,2013/05/29,Clay,2nd Round,Federer R.,3.0,1.02,Devvarman S.,188.0,29.0,0,0.8683385579937304,0.449438202247191,0.5954061490608924,0.48542761586239846,0.8973214285714286,0.25,0.6397121083827265,0.42955326460481097,0.8231292517006803,0.38461538461538464,0.5845198032617137,0.4780058651026393,0.8363636363636363,0.3333333333333333,0.6152450090744102,0.4444444444444444,0.796875,0.4117647058823529,0.5855379188712522,0.48291571753986334,0.8695652173913043,0.5,0.6134453781512605,0.4576271186440678,0.8260869565217391,0.5,0.5857385398981324,0.5102040816326531,0.8571428571428571,0.0,0.6144578313253012,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4189003557465394,0.10997853319849393,0.6473214285714286,0.21015884377791555,0.43851386708529566,0.1065139381590744,0.5030303030303029,0.17080056462996573,0.3851102941176471,0.10262220133138883,0.3695652173913043,0.15581825950719275,0.32608695652173914,0.07553445826547933,0.8571428571428571,0.11445783132530118,1.0,0.3333333333333333,1.0,0.3333333333333333
French Open,2013/05/30,Clay,2nd Round,Dimitrov G.,28.0,1.04,Pouille L.,324.0,13.0,0,0.48717948717948717,0.3333333333333333,0.4979050279329609,0.5138888888888888,0.38461538461538464,0.0,0.4854111405835544,0.45454545454545453,0.5483870967741935,0.0,0.5235378031383737,0.6785714285714286,0.3333333333333333,0.0,0.48484848484848486,0.6,0.5769230769230769,0.3333333333333333,0.5103833865814696,0.5138888888888888,0.25,0.0,0.524390243902439,0.45454545454545453,0.6086956521739131,0.0,0.535645472061657,0.6785714285714286,0.5,0.0,0.5205479452054794,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,-0.015983860955927964,0.38461538461538464,0.03086568603809986,0.5483870967741935,-0.15503362543305488,0.3333333333333333,-0.11515151515151512,0.24358974358974356,-0.003505502307419195,0.25,0.06984478935698452,0.6086956521739131,-0.14292595650977158,0.5,-0.07945205479452055,0.0,0.0,0.0,0.0
French Open,2013/05/30,Clay,2nd Round,Nishikori K.,15.0,1.12,Zemlja G.,50.0,6.0,0,0.6023391812865497,0.4782608695652174,0.5161918675432189,0.4872,0.6333333333333333,0.46153846153846156,0.47294938917975565,0.45121951219512196,0.59375,0.5,0.5387755102040817,0.5,0.6,0.6666666666666666,0.49056603773584906,0.4523809523809524,0.7169811320754716,0.5517241379310345,0.5628548256285483,0.5064432989690721,0.7272727272727273,0.6666666666666666,0.5524861878453039,0.5050505050505051,0.7142857142857143,0.5555555555555556,0.5807560137457045,0.5412844036697247,0.0,0.0,0.5454545454545454,0.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12407831172133232,0.028991867543218863,0.17179487179487174,0.02172987698463369,0.09375,0.038775510204081653,-0.06666666666666665,0.038185085354896675,0.16525699414443717,0.05641152665947613,0.06060606060606066,0.04743568279479882,0.15873015873015872,0.03947161007597977,0.0,-0.006269592476489061,0.0,0.0,0.0,0.0
